date,price,spot_vol_1d,miner_balance
2/15/2019,3623.224519,547927782.7,1802762.399
2/16/2019,3631.006074,543970336.2,1802828.065
2/17/2019,3677.118354,749632424.3,1803110.557
2/18/2019,3915.15393,1596193079,1803132.525
2/19/2019,3946.153545,1284001265,1800363.845
2/20/2019,3996.902345,870896999.5,1800509.835
2/21/2019,3952.210364,770622525.9,1800799.057
2/22/2019,4002.291331,697120228.7,1800570.663
2/23/2019,4145.988091,956314939.2,1800867.375
2/24/2019,3814.937575,1666811483,1801079.397
2/25/2019,3884.935558,988641950,1800932.313
2/26/2019,3857.561077,846446634.4,1801612.226
2/27/2019,3851.023553,840902768,1801765.241
2/28/2019,3855.673781,869863289.7,1801209.505
3/1/2019,3861.870693,658630484.5,1801039.483
3/2/2019,3867.574182,554660001.1,1801243.137
3/3/2019,3845.594311,518721857,1801479.821
3/4/2019,3761.006859,837754481.8,1801716.627
3/5/2019,3894.067474,952309549.7,1802214.663
3/6/2019,3905.407223,728174526.4,1802121.405
3/7/2019,3911.062083,864817947.6,1802214.038
3/8/2019,3898.256165,1075957769,1802321.462
3/9/2019,3960.965257,1052570816,1802664.857
3/10/2019,3953.834928,751121002.4,1802458.615
3/11/2019,3906.129863,1143341262,1802452.243
3/12/2019,3911.296205,1003006763,1802063.403
3/13/2019,3906.541891,886027035.5,1802026.711
3/14/2019,3913.517368,915450535.9,1802606.896
3/15/2019,3958.668984,762689341.3,1801381.024
3/16/2019,4048.908499,944643828,1801933.799
3/17/2019,4028.848883,574782683.5,1801995.796
3/18/2019,4034.674083,824816811.5,1801690.895
3/19/2019,4070.488786,748169149.3,1801982.943
3/20/2019,4086.378243,824820987.6,1802612.058
3/21/2019,4031.489447,1046167462,1801255.48
3/22/2019,4023.910435,663606866.4,1802057.403
3/23/2019,4036.576693,604940997.7,1802209.67
3/24/2019,4018.869699,679596236,1802954.342
3/25/2019,3963.783979,1034402830,1803058.493
3/26/2019,3985.080803,1131601357,1798712.359
3/27/2019,4086.677863,1285034899,1799216.763
3/28/2019,4069.10715,869911697.8,1799657.744
3/29/2019,4098.374541,1073225028,1798441.685
3/30/2019,4096.919637,768340753,1798856.607
3/31/2019,4104.234233,667822115.6,1799489.497
4/1/2019,4157.465699,1043843267,1799180.867
4/2/2019,4886.749697,3649199459,1799173.793
4/3/2019,4971.307741,3957353250,1798089.459
4/4/2019,4922.798788,1945877289,1798807.105
4/5/2019,5036.793024,1450063323,1803908.346
4/6/2019,5062.793761,1500526664,1804211.403
4/7/2019,5198.89699,1372933725,1804166.362
4/8/2019,5289.917981,1966691064,1803748.002
4/9/2019,5204.958378,1483263730,1804219.203
4/10/2019,5325.081555,1557282055,1803715.865
4/11/2019,5064.487672,1841711611,1804049.142
4/12/2019,5088.849973,1114541795,1804269.33
4/13/2019,5096.586563,701341192.2,1804551.47
4/14/2019,5167.321983,693301172.3,1804180.355
4/15/2019,5066.187155,1165647514,1804544.001
4/16/2019,5237.595209,1027705753,1804555.033
4/17/2019,5251.6638,960350744,1804683.441
4/18/2019,5299.164595,1049672236,1804592.956
4/19/2019,5305.455137,1064612197,1804537.291
4/20/2019,5337.378518,824088411.9,1804585.889
4/21/2019,5314.531453,938579281.3,1804679.691
4/22/2019,5399.711397,1128304782,1804064.234
4/23/2019,5571.977227,1624503210,1804360.062
4/24/2019,5464.866642,1672575419,1803374.052
4/25/2019,5210.593621,1572457458,1803252.148
4/26/2019,5280.614845,1535305532,1803528.475
4/27/2019,5266.458144,587966006.3,1803877.374
4/28/2019,5285.139008,625921926.7,1804621.046
4/29/2019,5248.204271,791500122.1,1804739.782
4/30/2019,5350.032501,871230968.4,1803868.017
5/1/2019,5401.029636,732462385.5,1804462.328
5/2/2019,5505.283672,842671000.7,1804124.676
5/3/2019,5768.289407,1679296675,1804502.911
5/4/2019,5829.93903,1338893840,1803597.464
5/5/2019,5790.998759,804960259.2,1803282.038
5/6/2019,5750.260655,1053866354,1803038.814
5/7/2019,5843.495066,1521179642,1804460.861
5/8/2019,5983.760613,1011551047,1804201.243
5/9/2019,6174.132348,1280834159,1803523.178
5/10/2019,6379.292118,1675905489,1804435.863
5/11/2019,7212.293179,3547575643,1804153.521
5/12/2019,6972.371523,3635533799,1804662.984
5/13/2019,7807.134381,3924885160,1805152.009
5/14/2019,7994.416156,3936209323,1804031.708
5/15/2019,8205.167495,2686737289,1803312.575
5/16/2019,7883.392905,3599942901,1803275.051
5/17/2019,7332.333628,3804132361,1803720.34
5/18/2019,7272.870365,1584088391,1802586.882
5/19/2019,8197.08155,2857031068,1802302.44
5/20/2019,7977.281728,2911800231,1801929.905
5/21/2019,7964.087168,2771223405,1801729.672
5/22/2019,7684.842146,2442362157,1801961.52
5/23/2019,7881.846721,2214152600,1802098.877
5/24/2019,7987.371566,2126533799,1801014.696
5/25/2019,8052.543859,1436023184,1800703.528
5/26/2019,8674.072403,2575036210,1801153.614
5/27/2019,8802.7582,2711741436,1800980.071
5/28/2019,8719.961736,2028975805,1801538.221
5/29/2019,8658.620216,2153154350,1800160.787
5/30/2019,8313.213054,3901616971,1799737.778
5/31/2019,8584.037499,2322323922,1799384.127
6/1/2019,8567.495799,1672268527,1799389.36
6/2/2019,8744.998585,1606824140,1799413.216
6/3/2019,8214.545016,2488072860,1799379.072
6/4/2019,7694.790463,3210697206,1797526.607
6/5/2019,7820.497429,2337107660,1797652.052
6/6/2019,7823.968262,1816137811,1797618.258
6/7/2019,8042.624553,1793113536,1797840.33
6/8/2019,7941.75919,1223011772,1797745.393
6/9/2019,7686.70517,1394277526,1798037.396
6/10/2019,7994.916674,1811216128,1798303.339
6/11/2019,7923.195572,1534478251,1798311.097
6/12/2019,8139.612339,1992296214,1798508.355
6/13/2019,8226.394994,1808550914,1798475.615
6/14/2019,8690.397856,2280146729,1797889.892
6/15/2019,8839.694261,1731894779,1797892.992
6/16/2019,8993.519855,3096622681,1798054.804
6/17/2019,9323.188773,2571427206,1797909.501
6/18/2019,9070.351716,2297507534,1798118.893
6/19/2019,9276.771824,1616054327,1792220.888
6/20/2019,9527.853366,2036293436,1791777.589
6/21/2019,10118.59853,2899591157,1791953.762
6/22/2019,10694.29348,5440665775,1791164.334
6/23/2019,10842.51483,2881836315,1791484.726
6/24/2019,11006.98759,2411972872,1790882.301
6/25/2019,11784.60417,3863847993,1791003.124
6/26/2019,13003.32518,10207818774,1791239.717
6/27/2019,11151.3708,9002657781,1790111.629
6/28/2019,12392.32931,5258249349,1789662.088
6/29/2019,11958.96514,4207883989,1789564.69
6/30/2019,10817.56925,3948132748,1789911.897
7/1/2019,10590.75807,4452232549,1789547.306
7/2/2019,10810.49669,4878907834,1790007.761
7/3/2019,11953.38797,4791468523,1790532.375
7/4/2019,11212.6102,3603039399,1790800.595
7/5/2019,10984.10578,3070526151,1790999.757
7/6/2019,11209.21108,2372100385,1791373.494
7/7/2019,11451.35039,1795901393,1791919.495
7/8/2019,12285.73237,2921332245,1791888.065
7/9/2019,12560.62725,3999370104,1791828.59
7/10/2019,12152.58905,5884249697,1791594.065
7/11/2019,11345.73673,4483931643,1791723.918
7/12/2019,11816.42829,2831297651,1792107.824
7/13/2019,11373.0447,2650269429,1792505.964
7/14/2019,10258.34358,3323494605,1792672.19
7/15/2019,10902.49409,3689927991,1793002.138
7/16/2019,9493.31756,4338551458,1792925.112
7/17/2019,9694.450686,3730200838,1792866.811
7/18/2019,10663.33197,3854212625,1793162.808
7/19/2019,10533.96684,2615129321,1792837.707
7/20/2019,10770.40481,2314389972,1793137.03
7/21/2019,10598.60056,1616272751,1793540.687
7/22/2019,10339.53484,1926529385,1793498.905
7/23/2019,9900.1097,2030715667,1793859.61
7/24/2019,9821.993026,1965808065,1793760.803
7/25/2019,9912.809142,1588123522,1794080.622
7/26/2019,9872.51472,1255442449,1793960.421
7/27/2019,9457.603264,1871310506,1794510.112
7/28/2019,9555.367584,1169821278,1795142.643
7/29/2019,9521.491913,1205840978,1795673.744
7/30/2019,9604.742004,1220950615,1796009.996
7/31/2019,10085.62775,1679739544,1795785.144
8/1/2019,10399.66942,1662419422,1793697.644
8/2/2019,10518.17468,1847611984,1791693.662
8/3/2019,10821.72651,1510117733,1792244.331
8/4/2019,10970.18422,1712053337,1792225.798
8/5/2019,11805.65373,3279224008,1792463.663
8/6/2019,11478.16935,3702212646,1791917.648
8/7/2019,11941.96834,3237494087,1791962.992
8/8/2019,11966.40741,2389601648,1791996.744
8/9/2019,11862.93676,1899395170,1791751.304
8/10/2019,11354.02422,1957218827,1792116.026
8/11/2019,11523.57938,1361639377,1792316.067
8/12/2019,11382.61596,1021623064,1791800.047
8/13/2019,10895.83044,1742068386,1792624.109
8/14/2019,10038.42171,2771422257,1791207.066
8/15/2019,10311.54543,2769302359,1791462.187
8/16/2019,10374.33935,2460996852,1791717.29
8/17/2019,10231.74385,1257555938,1791556.618
8/18/2019,10345.81038,1162089967,1791339.641
8/19/2019,10916.05387,1712101554,1791519.059
8/20/2019,10763.23263,1449612224,1791775.796
8/21/2019,10138.04936,2198441889,1791567.709
8/22/2019,10131.0561,1634460254,1791081.056
8/23/2019,10407.96533,1394472564,1790308.614
8/24/2019,10159.96054,1354532833,1790455.491
8/25/2019,10138.51767,1288644876,1790928.357
8/26/2019,10372.8263,1915505486,1790599.974
8/27/2019,10185.4999,1193257412,1790830.266
8/28/2019,9756.785707,1913878872,1790656.231
8/29/2019,9510.200544,1525300272,1790785.533
8/30/2019,9598.173648,1079732090,1789712.836
8/31/2019,9630.593196,685322363.8,1790507.197
9/1/2019,9757.970318,709099595.3,1790702.885
9/2/2019,10346.76079,1684571350,1790851.465
9/3/2019,10623.54012,2032239138,1791048.354
9/4/2019,10594.49335,1712342188,1790968.079
9/5/2019,10575.53328,1220225127,1791383.481
9/6/2019,10353.30256,2260638432,1791368.294
9/7/2019,10517.25478,977049888.2,1791426.614
9/8/2019,10441.27598,958534903.8,1792185.577
9/9/2019,10334.97416,1529921069,1791682.099
9/10/2019,10115.97579,1199775095,1792136.872
9/11/2019,10178.37189,1287997437,1792543.723
9/12/2019,10410.1268,1267639447,1792381.901
9/13/2019,10360.54728,1064056520,1792183.929
9/14/2019,10358.04916,830282334.8,1791478.67
9/15/2019,10347.71291,623752301.2,1791430.156
9/16/2019,10276.79356,1134524715,1791874.698
9/17/2019,10241.27215,1148242091,1792203.663
9/18/2019,10198.24841,1308611329,1792567.897
9/19/2019,10266.41497,2086885015,1792829.198
9/20/2019,10181.64131,1040153110,1792710.825
9/21/2019,10019.71691,848279418,1793343.147
9/22/2019,10070.39211,902818763.5,1793721.947
9/23/2019,9729.323764,1347049259,1793541.007
9/24/2019,8620.566427,4127165050,1792872.161
9/25/2019,8486.992972,2337253484,1792605.894
9/26/2019,8118.967568,2354538944,1793066.961
9/27/2019,8251.845557,1429222526,1792337.739
9/28/2019,8245.915155,1048578232,1792843.142
9/29/2019,8104.185676,960873243.1,1792983.42
9/30/2019,8293.867741,1754140398,1793481.716
10/1/2019,8343.276681,1425698247,1793364.04
10/2/2019,8393.041645,890102487.5,1793471.375
10/3/2019,8259.991979,1000650213,1793695.655
10/4/2019,8205.939241,890684121.9,1793814.517
10/5/2019,8151.500529,654890432.9,1793803.529
10/6/2019,7988.155959,1062751272,1794402.91
10/7/2019,8245.622933,1493688546,1794546.683
10/8/2019,8228.783153,1007885252,1794678.291
10/9/2019,8595.739817,1764873151,1794701.982
10/10/2019,8583.178841,1189648105,1795038.594
10/11/2019,8321.118731,1476616816,1794356.438
10/12/2019,8342.695547,617000419.4,1794308.572
10/13/2019,8323.082612,828564417,1794343.119
10/14/2019,8371.989136,912926816,1794008.716
10/15/2019,8208.033481,1079831557,1794386.29
10/16/2019,8057.295648,1107769139,1794621.056
10/17/2019,8102.952897,871391088.9,1794731.461
10/18/2019,7977.418836,974712953.1,1794991.615
10/19/2019,7990.312554,744970435.9,1795074.448
10/20/2019,8218.072868,974189496,1795331.138
10/21/2019,8236.277372,923934311.6,1795218.843
10/22/2019,8080.615667,960464551.7,1795329.745
10/23/2019,7506.160042,1928610059,1795886.516
10/24/2019,7497.310069,938707870.1,1795901.092
10/25/2019,8656.172198,2743873330,1796614.045
10/26/2019,9248.605097,5445305143,1796796.097
10/27/2019,9559.529047,2916960240,1797077.612
10/28/2019,9266.541483,2577167997,1796388.739
10/29/2019,9429.564224,1993170455,1796140.202
10/30/2019,9209.140086,1695391665,1797196.181
10/31/2019,9190.159358,1590802233,1797525.954
11/1/2019,9260.417255,1399605531,1797322.302
11/2/2019,9324.929668,809121649.5,1797851.18
11/3/2019,9235.205295,819796521.9,1798076.589
11/4/2019,9414.270633,1370915355,1798038.148
11/5/2019,9348.129274,1361989500,1798548.342
11/6/2019,9357.014381,1072620720,1798736.541
11/7/2019,9267.479447,1165365013,1799258.005
11/8/2019,8816.950874,1733772255,1799564.513
11/9/2019,8814.882688,746537903.4,1799773.005
11/10/2019,9058.226039,988922732.5,1800474.95
11/11/2019,8756.317314,1170701073,1800708.511
11/12/2019,8812.718663,1120737800,1800396.477
11/13/2019,8817.261519,786699210.3,1800974.23
11/14/2019,8710.285078,935931478.3,1801298.712
11/15/2019,8491.557334,1347576938,1801070.901
11/16/2019,8546.731971,560058185.3,1801201.468
11/17/2019,8572.185038,700456151.7,1801713.11
11/18/2019,8311.810889,1204465666,1801935.224
11/19/2019,8203.937398,1066862290,1799654.213
11/20/2019,8027.779394,822248925.6,1799771.988
11/21/2019,7640.636768,1552657234,1799721.877
11/22/2019,7304.962363,2977955160,1800492.557
11/23/2019,7384.697855,1071094962,1801095.167
11/24/2019,7046.141746,1316280915,1800553.976
11/25/2019,7150.128714,2656388879,1800769.802
11/26/2019,7223.035826,1390643442,1800392.536
11/27/2019,7539.34651,2095525832,1800527.335
11/28/2019,7465.225891,1210085771,1800977.645
11/29/2019,7762.179595,1335306686,1800381.443
11/30/2019,7567.974977,937458839.5,1800543.176
12/1/2019,7425.857664,1162933724,1800985.608
12/2/2019,7325.334873,981886957.4,1801163.126
12/3/2019,7323.8121,786385459.3,1801693.813
12/4/2019,7260.100034,1781282399,1802286.745
12/5/2019,7447.667328,1264979658,1802567.183
12/6/2019,7544.379034,1129196495,1802639.018
12/7/2019,7552.299635,726335717.1,1803013.407
12/8/2019,7566.181731,715312372.9,1803487.122
12/9/2019,7401.011581,1153062287,1803252.548
12/10/2019,7274.462618,1246774847,1803635.4
12/11/2019,7218.256485,752453841.8,1803496.861
12/12/2019,7244.4894,970798970.2,1803499.398
12/13/2019,7267.359155,708544926.7,1802572.288
12/14/2019,7130.357996,685672202.5,1802878.995
12/15/2019,7157.829981,678897574.4,1803113.182
12/16/2019,6930.505858,1168627775,1803311.57
12/17/2019,6611.510468,1349708668,1802888.057
12/18/2019,7270.46967,2061432708,1803109.654
12/19/2019,7204.021038,1197689835,1803500.038
12/20/2019,7217.269723,796321275.3,1803425.311
12/21/2019,7189.906368,469323566.1,1803868.95
12/22/2019,7512.800635,957664102.8,1804274.736
12/23/2019,7355.168307,1494961908,1804161.791
12/24/2019,7309.213932,951485844.9,1803843.694
12/25/2019,7280.4524,648589605,1803516.151
12/26/2019,7240.027006,824329557,1802153.211
12/27/2019,7295.607233,810428970.6,1802261.756
12/28/2019,7319.890849,620491564.6,1802859.664
12/29/2019,7419.179415,734905259.8,1802591.544
12/30/2019,7300.674265,748782681.6,1803016.281
12/31/2019,7197.527109,641833353.8,1803174.255
1/1/2020,7199.661101,467620337,1803698.902
1/2/2020,6985.659023,791666966.1,1803670.286
1/3/2020,7347.597378,1438233589,1803842.596
1/4/2020,7415.202445,702020100.5,1804048.953
1/5/2020,7410.812541,842449067.1,1804433.646
1/6/2020,7770.528435,1369786023,1804156.1
1/7/2020,8166.9631,2196775156,1804529.835
1/8/2020,8082.950547,2672821532,1804314.901
1/9/2020,7880.288249,1403166077,1805026.518
1/10/2020,8164.655715,1898852742,1804901.707
1/11/2020,8029.642108,1291848056,1804970.032
1/12/2020,8185.64037,891379895.6,1805554.572
1/13/2020,8148.318861,842101084.9,1805161.007
1/14/2020,8827.764426,3512382570,1805400.138
1/15/2020,8807.010275,2613693229,1805536.28
1/16/2020,8723.785766,1595628097,1806149.246
1/17/2020,8929.037678,2296678463,1806477.726
1/18/2020,8942.808903,1315076994,1806573.881
1/19/2020,8706.24513,2141711781,1807241.618
1/20/2020,8657.642939,1143186170,1807337.06
1/21/2020,8745.894788,1074546810,1807578.997
1/22/2020,8680.876042,868456061.4,1807339.174
1/23/2020,8406.516068,1402124852,1807382.698
1/24/2020,8445.434282,1158414933,1807382.897
1/25/2020,8367.847773,673981614.2,1807615.571
1/26/2020,8596.829833,867441697.6,1807565.424
1/27/2020,8909.819178,1487110033,1807840.915
1/28/2020,9358.590317,2122620009,1807652.518
1/29/2020,9316.629504,1667799188,1807595.021
1/30/2020,9508.993595,1876034849,1807853.442
1/31/2020,9350.529365,1445817097,1808126.166
2/1/2020,9392.875368,913412481.8,1807659.263
2/2/2020,9344.365293,1370565314,1807982.153
2/3/2020,9293.521089,1399880923,1808384.189
2/4/2020,9180.962967,1574364613,1808656.835
2/5/2020,9613.424289,2239050617,1808359.244
2/6/2020,9729.802231,2256051667,1808119.285
2/7/2020,9790.333846,1649925382,1808429.442
2/8/2020,9866.507244,1593782886,1808310.133
2/9/2020,10119.12482,1777832731,1808897.099
2/10/2020,9865.592609,2139251430,1809205.24
2/11/2020,10205.13236,2371343119,1809455.75
2/12/2020,10322.71649,2779876408,1809140.099
2/13/2020,10205.61921,3119724266,1809469.27
2/14/2020,10300.05063,1972516960,1809166.063
2/15/2020,9891.836509,2341422270,1809575.535
2/16/2020,9943.259981,2253414317,1810184.322
2/17/2020,9686.04921,2350188703,1810196.461
2/18/2020,10147.07264,2264306448,1810616.354
2/19/2020,9635.050087,2292132578,1810464.928
2/20/2020,9618.259065,1940730589,1810817.765
2/21/2020,9690.955287,1468137301,1810658.677
2/22/2020,9660.914888,819519392.6,1810850.141
2/23/2020,9920.867967,1284629314,1810907.518
2/24/2020,9645.39833,1783250142,1811144.627
2/25/2020,9346.533467,1745262784,1811467.879
2/26/2020,8824.331227,2927114750,1811391.75
2/27/2020,8786.87894,2127765733,1811667.034
2/28/2020,8689.115246,1893698715,1812177.796
2/29/2020,8615.227724,991689748.5,1811314.433
3/1/2020,8563.411686,1282048485,1811930.625
3/2/2020,8865.839557,1594412157,1811681.407
3/3/2020,8792.351711,1465007206,1811752.089
3/4/2020,8742.611661,1242883023,1812292.792
3/5/2020,9077.879464,1697665935,1812237.7
3/6/2020,9120.748454,1328931652,1812211.561
3/7/2020,8909.758281,1359587973,1812383.256
3/8/2020,8110.256078,2474796060,1812872.079
3/9/2020,7916.622141,3124090215,1813376.045
3/10/2020,7915.617548,2180671431,1812638.944
3/11/2020,7912.815305,1930978092,1811954.799
3/12/2020,4860.35383,7011767865,1813113.094
3/13/2020,5547.065161,6950852575,1814620.683
3/14/2020,5195.855175,2121936427,1814567.412
3/15/2020,5391.060249,2246174683,1814881.2
3/16/2020,5014.868304,3615168801,1814708.47
3/17/2020,5237.762095,2419904951,1815322.949
3/18/2020,5237.913861,2242840278,1815599.942
3/19/2020,6193.29577,3638779408,1815486.657
3/20/2020,6186.21872,4140380926,1815442.382
3/21/2020,6172.967278,2123851586,1815847.898
3/22/2020,5833.51061,1995320122,1815968.13
3/23/2020,6431.810038,2756359724,1816354.96
3/24/2020,6732.652215,2774787853,1815517.784
3/25/2020,6677.074325,2366761212,1815391.251
3/26/2020,6718.967315,1550231652,1816051.272
3/27/2020,6470.893359,1678326968,1815962.791
3/28/2020,6241.565125,1679956848,1816128.998
3/29/2020,5929.677884,1193025230,1816109.553
3/30/2020,6447.7258,2009728846,1816409.163
3/31/2020,6443.31405,1255980525,1815948.054
4/1/2020,6589.249192,1712097493,1815932.103
4/2/2020,6795.042992,2824457697,1816185.886
4/3/2020,6736.363814,1929755580,1816386.055
4/4/2020,6858.69701,1322710729,1816443.127
4/5/2020,6794.474524,937332060.1,1816926.801
4/6/2020,7248.724102,2422373257,1816706.926
4/7/2020,7172.878289,2248156667,1817177.521
4/8/2020,7335.369799,1673617024,1817054.298
4/9/2020,7301.012775,1423703670,1817233.281
4/10/2020,6862.787997,2116249465,1817504.295
4/11/2020,6852.501921,931413214.2,1817733.555
4/12/2020,6998.394006,1392456932,1817768.088
4/13/2020,6845.095269,1837648880,1818118.556
4/14/2020,6841.273046,1312041706,1818357.429
4/15/2020,6643.979616,1281142095,1818848.477
4/16/2020,7106.094847,2517648221,1819063.062
4/17/2020,7098.686275,1176324862,1818959.569
4/18/2020,7259.902929,1095246935,1819294.927
4/19/2020,7191.113115,967773113.6,1819467.104
4/20/2020,6882.340186,1815956747,1819508.476
4/21/2020,6878.037739,1251748999,1819321.25
4/22/2020,7118.683357,1257589497,1819319.966
4/23/2020,7430.16504,2331521719,1819462.109
4/24/2020,7549.133388,1515366696,1819518.383
4/25/2020,7569.237918,1094603579,1819650.736
4/26/2020,7680.48287,1252742840,1819679.507
4/27/2020,7794.713912,1649648797,1819437.588
4/28/2020,7807.296838,1273444173,1819732.761
4/29/2020,8801.037767,4728302754,1820280.071
4/30/2020,8657.193992,5438764606,1820284.52
5/1/2020,8855.32023,2436186454,1820426.544
5/2/2020,8985.170816,1545997014,1820662.387
5/3/2020,8898.122413,2376376688,1821049.759
5/4/2020,8915.362665,2289790323,1821205.558
5/5/2020,8987.61019,2019279633,1821288.989
5/6/2020,9253.076208,2867269387,1821493.134
5/7/2020,9982.323,4345163524,1820673.379
5/8/2020,9854.159206,3109633808,1820264.525
5/9/2020,9590.063331,2428974446,1820225.136
5/10/2020,8761.299747,5026284444,1820728.973
5/11/2020,8599.781947,4468054994,1820318.17
5/12/2020,8800.729722,2195630633,1820258.548
5/13/2020,9274.856203,2419273061,1820164.24
5/14/2020,9742.732853,3568779014,1820824.701
5/15/2020,9324.749559,3214857144,1821210.734
5/16/2020,9378.124855,1630512760,1821188.519
5/17/2020,9670.026723,2001429674,1821117.002
5/18/2020,9729.465276,2470214466,1821061.815
5/19/2020,9723.311379,2393369541,1821025.232
5/20/2020,9522.467614,2365679917,1821077.069
5/21/2020,9083.127387,3166305540,1821399.394
5/22/2020,9182.639799,1862310858,1821360.572
5/23/2020,9212.383622,1205274590,1821555.819
5/24/2020,8792.957442,1953240329,1821284.658
5/25/2020,8910.14065,1928255909,1821427.328
5/26/2020,8830.008368,1750998542,1821380.119
5/27/2020,9178.840825,1975238333,1821822.517
5/28/2020,9521.771026,2174699779,1821608.242
5/29/2020,9440.881435,1714123209,1821705.517
5/30/2020,9696.807904,1781154348,1821850.687
5/31/2020,9452.454085,1640038167,1821707.624
6/1/2020,10170.40991,2678939932,1821760.925
6/2/2020,9532.189349,3803398531,1821762.751
6/3/2020,9646.255732,1593202868,1822195.355
6/4/2020,9803.705485,1963334380,1822561.295
6/5/2020,9667.023138,1694381593,1821962.154
6/6/2020,9650.379752,1064918500,1822467.832
6/7/2020,9759.695211,1670349417,1822395.013
6/8/2020,9770.658509,1322820461,1822197.211
6/9/2020,9795.649615,1584176164,1822208.449
6/10/2020,9870.789903,1789651986,1822215.564
6/11/2020,9324.475842,3199665737,1822417.234
6/12/2020,9481.748389,1638498121,1823060.362
6/13/2020,9474.741923,959874077.5,1823228.976
6/14/2020,9386.787892,990722014.9,1823411.636
6/15/2020,9454.150158,2533099819,1823692.193
6/16/2020,9540.676514,1553919993,1823388.329
6/17/2020,9483.152688,1469757709,1823567.383
6/18/2020,9412.435974,1212792920,1823704.293
6/19/2020,9277.045161,1367302386,1823746.819
6/20/2020,9335.179393,960680077.8,1823621.885
6/21/2020,9301.370044,758941347.1,1823979.23
6/22/2020,9649.255524,1802971973,1823821.796
6/23/2020,9628.694038,1421190281,1818474.024
6/24/2020,9308.970022,1991211039,1818723.027
6/25/2020,9265.122554,1724611176,1819002.234
6/26/2020,9165.464009,1541242200,1818987.219
6/27/2020,9050.080213,1362754156,1819223.084
6/28/2020,9155.731959,994166171.5,1818782.106
6/29/2020,9200.438039,1276525549,1818773.549
6/30/2020,9138.250781,975378235.3,1818918.128
7/1/2020,9228.162894,1175021561,1818904.091
7/2/2020,9123.410154,1534234996,1819299.507
7/3/2020,9087.303911,1056353409,1819638.144
7/4/2020,9116.093843,881180002.2,1819531.416
7/5/2020,9075.622931,1090926856,1819898.89
7/6/2020,9294.806789,1720293261,1819895.63
7/7/2020,9254.80044,1282369893,1820402.196
7/8/2020,9425.369489,2202293207,1819947.915
7/9/2020,9294.766035,1765705174,1820310.167
7/10/2020,9278.807867,1425115362,1819815.345
7/11/2020,9240.346327,919879986,1820108.439
7/12/2020,9276.49985,1134172984,1820161.671
7/13/2020,9243.613855,1801359764,1819706.081
7/14/2020,9243.213416,1549765312,1820068.525
7/15/2020,9192.837368,1424090965,1820242.377
7/16/2020,9137.218256,1653541129,1820321.87
7/17/2020,9149.942954,1103137962,1820538.309
7/18/2020,9158.564627,922180008.9,1820846.813
7/19/2020,9185.452403,970337982.8,1820526.396
7/20/2020,9177.864483,1427801842,1820696.794
7/21/2020,9374.783459,2022996987,1820796.101
7/22/2020,9525.36345,1764499515,1820563.075
7/23/2020,9579.97977,2049447199,1821158.329
7/24/2020,9537.797076,1642572464,1821221.707
7/25/2020,9677.113497,1617968945,1821828.331
7/26/2020,9906.345194,2514069519,1822249.815
7/27/2020,11023.43465,6278530623,1822303.424
7/28/2020,10909.9047,4224068190,1822525.496
7/29/2020,11098.41009,3297983340,1822729.205
7/30/2020,11121.15876,2568961057,1822637.51
7/31/2020,11332.40128,2925935112,1822756.39
8/1/2020,11766.95956,3795971806,1822808.861
8/2/2020,11059.31453,4836009022,1822636.131
8/3/2020,11245.52404,2684552467,1823019.527
8/4/2020,11207.64838,2585365045,1823321.266
8/5/2020,11751.66558,3209096375,1823357.874
8/6/2020,11785.14051,2966541529,1823724.485
8/7/2020,11595.35306,3049027158,1823884.548
8/8/2020,11745.84033,1942629118,1823505.798
8/9/2020,11672.47861,2070042757,1823611.231
8/10/2020,11872.12273,3991206798,1824129.764
8/11/2020,11412.18255,3909141232,1824432.785
8/12/2020,11576.87717,3094672974,1824623.683
8/13/2020,11796.39619,3921837730,1824656.822
8/14/2020,11772.9733,3200726138,1824950.266
8/15/2020,11864.50631,3075746738,1824981.906
8/16/2020,11895.15271,2423520664,1825152.837
8/17/2020,12250.1364,4515205959,1825258.625
8/18/2020,11988.74563,3913577709,1825154.672
8/19/2020,11758.86457,3547260057,1825195.264
8/20/2020,11881.72122,2406517251,1825679.983
8/21/2020,11581.88872,3740565949,1825612.741
8/22/2020,11689.40739,2279769305,1825762.023
8/23/2020,11667.86056,1732853730,1826060.442
8/24/2020,11778.41885,2030527269,1825968.699
8/25/2020,11375.05396,3001141361,1826041.718
8/26/2020,11487.55748,2390027595,1826141.317
8/27/2020,11322.85359,2836163583,1826203.522
8/28/2020,11539.83493,2042538677,1826291.141
8/29/2020,11512.54285,1630256865,1826686.93
8/30/2020,11711.53983,2130596185,1826890.096
8/31/2020,11685.34481,2452216316,1826589.105
9/1/2020,11968.96742,3879911306,1826385.555
9/2/2020,11418.01798,4057539029,1827125.032
9/3/2020,10238.45776,5155197800,1826661.685
9/4/2020,10511.81388,4076679677,1825693.173
9/5/2020,10169.56722,3771077257,1826800.804
9/6/2020,10280.3517,2364274869,1826624.264
9/7/2020,10369.56374,2463607343,1827015.074
9/8/2020,10131.51665,2643727563,1827061.017
9/9/2020,10242.34778,1808636251,1826751.079
9/10/2020,10363.13904,2305240067,1826825.539
9/11/2020,10400.91469,1747356065,1826711.768
9/12/2020,10442.1706,1519654323,1827118.227
9/13/2020,10323.7558,1918838278,1826702.773
9/14/2020,10680.83743,2432733323,1827430.34
